Date,AVAX-USD,BTC-USD,DOT-USD,ETH-USD,MATIC-USD,OCEAN-USD,TSLA,Optimized Portfolio
2020-02-24 00:00:00+00:00,,9650.1748046875,,265.2164306640625,0.020729999989271164,0.06549999862909317,,
2020-02-24 05:00:00+00:00,,,,,,,55.58599853515625,8.507437075805663
2020-02-25 00:00:00+00:00,,9341.705078125,,247.81759643554688,0.019128000363707542,0.05979900062084198,,
2020-02-25 05:00:00+00:00,,,,,,,53.32733154296875,8.161748092651367
2020-02-26 00:00:00+00:00,,8820.5224609375,,225.68026733398438,0.01838199980556965,0.05370499938726425,,
2020-02-26 05:00:00+00:00,,,,,,,51.91999816894531,7.946355719757079
2020-02-27 00:00:00+00:00,,8784.494140625,,226.75338745117188,0.01960499957203865,0.0590750016272068,,
2020-02-27 05:00:00+00:00,,,,,,,45.266666412353516,6.9280632944107055
2020-02-28 00:00:00+00:00,,8672.455078125,,226.760498046875,0.020027000457048416,0.056108999997377396,,
2020-02-28 05:00:00+00:00,,,,,,,44.53266525268555,6.815724416923523
2020-02-29 00:00:00+00:00,,8599.5087890625,,219.8485107421875,0.020340999588370323,0.05421200022101402,,
2020-03-01 00:00:00+00:00,,8562.4541015625,,218.97059631347656,0.019450999796390533,0.051368001848459244,,
2020-03-02 00:00:00+00:00,,8869.669921875,,230.5697784423828,0.02123199962079525,0.06304699927568436,,
2020-03-02 05:00:00+00:00,,,,,,,49.574668884277344,7.587403072738647
2020-03-03 00:00:00+00:00,,8787.7861328125,,224.47962951660156,0.023476000875234604,0.06385300308465958,,
2020-03-03 05:00:00+00:00,,,,,,,49.70066833496094,7.606687288665771
2020-03-04 00:00:00+00:00,,8755.24609375,,224.51797485351562,0.02507999911904335,0.06474100053310394,,
2020-03-04 05:00:00+00:00,,,,,,,49.96666717529297,7.647398411178589
2020-03-05 00:00:00+00:00,,9078.7626953125,,229.2681884765625,0.02642899937927723,0.0709569975733757,,
2020-03-05 05:00:00+00:00,,,,,,,48.30266571044922,7.392722986984253
2020-03-06 00:00:00+00:00,,9122.5458984375,,243.52529907226562,0.02484400011599064,0.06746900081634521,,
2020-03-06 05:00:00+00:00,,,,,,,46.89866638183594,7.17784088973999
2020-03-07 00:00:00+00:00,,8909.9541015625,,237.85308837890625,0.026827000081539154,0.063960000872612,,
2020-03-08 00:00:00+00:00,,8108.1162109375,,200.68905639648438,0.02149300090968609,0.05749800056219101,,
2020-03-09 00:00:00+00:00,,7923.64453125,,201.986328125,0.02044299989938736,0.050836000591516495,,
2020-03-09 04:00:00+00:00,,,,,,,40.53333282470703,6.203626588821411
2020-03-10 00:00:00+00:00,,7909.7294921875,,200.76724243164062,0.020617999136447906,0.05538500100374222,,
2020-03-10 04:00:00+00:00,,,,,,,43.02199935913086,6.5845170019149775
2020-03-11 00:00:00+00:00,,7911.43017578125,,194.8685302734375,0.018957000225782394,0.05341299995779991,,
2020-03-11 04:00:00+00:00,,,,,,,42.28200149536133,6.471260328865051
2020-03-12 00:00:00+00:00,,4970.7880859375,,112.34712219238281,0.00928299967199564,0.024292999878525734,,
2020-03-12 04:00:00+00:00,,,,,,,37.369998931884766,5.719478336524963
2020-03-13 00:00:00+00:00,,5563.70703125,,133.20181274414062,0.010745000094175339,0.03082899935543537,,
2020-03-13 04:00:00+00:00,,,,,,,36.44133377075195,5.577346133613586
2020-03-14 00:00:00+00:00,,5200.3662109375,,123.30602264404297,0.009871999733150005,0.026329999789595604,,
2020-03-15 00:00:00+00:00,,5392.31494140625,,125.21430206298828,0.00992599967867136,0.026047000661492348,,
2020-03-16 00:00:00+00:00,,5014.47998046875,,110.60587310791016,0.0080960001796484,0.02002899907529354,,
2020-03-16 04:00:00+00:00,,,,,,,29.67133331298828,4.541197563552856
2020-03-17 00:00:00+00:00,,5225.62939453125,,113.9427490234375,0.009088999591767788,0.024685999378561974,,
2020-03-17 04:00:00+00:00,,,,,,,28.68000030517578,4.389474046707153
2020-03-18 00:00:00+00:00,,5238.4384765625,,114.84226989746094,0.00886400043964386,0.022974999621510506,,
2020-03-18 04:00:00+00:00,,,,,,,24.08133316040039,3.6856480401992795
2020-03-19 00:00:00+00:00,,6191.19287109375,,136.59385681152344,0.011257999576628208,0.03563399985432625,,
2020-03-19 04:00:00+00:00,,,,,,,28.50933265686035,4.363353363132476
2020-03-20 00:00:00+00:00,,6198.7783203125,,132.73716735839844,0.010831999592483044,0.034446001052856445,,
2020-03-20 04:00:00+00:00,,,,,,,28.50200080871582,4.362231223773956
2020-03-21 00:00:00+00:00,,6185.06640625,,132.81871032714844,0.011187000200152397,0.03288400173187256,,
2020-03-22 00:00:00+00:00,,5830.2548828125,,123.32115173339844,0.010057000443339348,0.03223099932074547,,
2020-03-23 00:00:00+00:00,,6416.31494140625,,134.91160583496094,0.011115999892354012,0.034175001084804535,,
2020-03-23 04:00:00+00:00,,,,,,,28.952667236328125,4.431205720520019
2020-03-24 00:00:00+00:00,,6734.8037109375,,138.76144409179688,0.011282999999821186,0.0388059988617897,,
2020-03-24 04:00:00+00:00,,,,,,,33.66666793823242,5.152683527946472
2020-03-25 00:00:00+00:00,,6681.06298828125,,136.19589233398438,0.01144499983638525,0.03990500047802925,,
2020-03-25 04:00:00+00:00,,,,,,,35.95000076293945,5.502147616767883
2020-03-26 00:00:00+00:00,,6716.4404296875,,138.36155700683594,0.011849000118672848,0.042142000049352646,,
2020-03-26 04:00:00+00:00,,,,,,,35.21066665649414,5.388992531776428
2020-03-27 00:00:00+00:00,,6469.79833984375,,133.9379425048828,0.010989000089466572,0.04107299819588661,,
2020-03-27 04:00:00+00:00,,,,,,,34.29066848754883,5.248186812019348
2020-03-28 00:00:00+00:00,,6242.19384765625,,130.9864959716797,0.010645999573171139,0.04559199884533882,,
2020-03-29 00:00:00+00:00,,5922.04296875,,125.58373260498047,0.010094000026583672,0.04464099928736687,,
2020-03-30 00:00:00+00:00,,6429.841796875,,132.904541015625,0.010777999646961689,0.0463699996471405,,
2020-03-30 04:00:00+00:00,,,,,,,33.47533416748047,5.123399894332885
2020-03-31 00:00:00+00:00,,6438.64453125,,133.59356689453125,0.011043000034987926,0.05072199925780296,,
2020-03-31 04:00:00+00:00,,,,,,,34.93333435058594,5.346546822357177
2020-04-01 00:00:00+00:00,,6606.7763671875,,135.63455200195312,0.011281999759376049,0.051364999264478683,,
2020-04-01 04:00:00+00:00,,,,,,,32.104000091552734,4.9135172140121455
2020-04-02 00:00:00+00:00,,6793.62451171875,,142.02914428710938,0.011552000418305397,0.04882799834012985,,
2020-04-02 04:00:00+00:00,,,,,,,30.29800033569336,4.6371089513778685
2020-04-03 00:00:00+00:00,,6733.38720703125,,142.09130859375,0.011578000150620937,0.0469059981405735,,
2020-04-03 04:00:00+00:00,,,,,,,32.000667572021484,4.897702171897888
2020-04-04 00:00:00+00:00,,6867.52734375,,145.21939086914062,0.011781999841332436,0.054634999483823776,,
2020-04-05 00:00:00+00:00,,6791.12939453125,,143.54664611816406,0.011454000137746334,0.05455699935555458,,
2020-04-06 00:00:00+00:00,,7271.78125,,169.13587951660156,0.01336199976503849,0.05457700043916702,,
2020-04-06 04:00:00+00:00,,,,,,,34.41600036621094,5.267368856048583
2020-04-07 00:00:00+00:00,,7176.41455078125,,165.10194396972656,0.012906000018119812,0.05632200092077255,,
2020-04-07 04:00:00+00:00,,,,,,,36.36333465576172,5.565408369064331
2020-04-08 00:00:00+00:00,,7334.0986328125,,172.64173889160156,0.013749999925494194,0.053373999893665314,,
2020-04-08 04:00:00+00:00,,,,,,,36.589332580566406,5.599997351455688
2020-04-09 00:00:00+00:00,,7302.08935546875,,170.80714416503906,0.013546999543905258,0.05396600067615509,,
2020-04-09 04:00:00+00:00,,,,,,,38.20000076293945,5.846510116767883
2020-04-10 00:00:00+00:00,,6865.4931640625,,158.41244506835938,0.012032999657094479,0.05074499920010567,,
2020-04-11 00:00:00+00:00,,6859.0830078125,,158.2160186767578,0.012187999673187733,0.05277999863028526,,
2020-04-12 00:00:00+00:00,,6971.091796875,,161.14242553710938,0.012349000200629234,0.05432400107383728,,
2020-04-13 00:00:00+00:00,,6845.03759765625,,156.27955627441406,0.012005999684333801,0.0531029999256134,,
2020-04-13 04:00:00+00:00,,,,,,,43.39666748046875,6.641859957885742
2020-04-14 00:00:00+00:00,,6842.427734375,,157.5963897705078,0.012160999700427055,0.05375799909234047,,
2020-04-14 04:00:00+00:00,,,,,,,47.32600021362305,7.243244332695007
2020-04-15 00:00:00+00:00,,6642.10986328125,,153.28689575195312,0.011629999615252018,0.050512999296188354,,
2020-04-15 04:00:00+00:00,,,,,,,48.65533447265625,7.446698941040038
2020-04-16 00:00:00+00:00,,7116.80419921875,,172.15737915039062,0.012640999630093575,0.05358399823307991,,
2020-04-16 04:00:00+00:00,,,,,,,49.680667877197266,7.603626218605041
2020-04-17 00:00:00+00:00,,7096.1845703125,,171.63858032226562,0.01282699964940548,0.0524200014770031,,
2020-04-17 04:00:00+00:00,,,,,,,50.259334564208984,7.692191155052185
2020-04-18 00:00:00+00:00,,7257.6650390625,,186.91400146484375,0.013365999795496464,0.05520699918270111,,
2020-04-19 00:00:00+00:00,,7189.4248046875,,181.61495971679688,0.013011000119149685,0.05240200087428093,,
2020-04-20 00:00:00+00:00,,6881.95849609375,,172.2971649169922,0.012117000296711922,0.049538999795913696,,
2020-04-20 04:00:00+00:00,,,,,,,49.75733184814453,7.61535963935852
2020-04-21 00:00:00+00:00,,6880.3232421875,,172.73770141601562,0.012070000171661377,0.05133499950170517,,
2020-04-21 04:00:00+00:00,,,,,,,45.781333923339844,7.006833156967163
2020-04-22 00:00:00+00:00,,7117.20751953125,,182.59957885742188,0.012798000127077103,0.05065000057220459,,
2020-04-22 04:00:00+00:00,,,,,,,48.807334899902344,7.4699626064300535
2020-04-23 00:00:00+00:00,,7429.724609375,,185.02867126464844,0.014175999909639359,0.06030000001192093,,
2020-04-23 04:00:00+00:00,,,,,,,47.04199981689453,7.199778071975707
2020-04-24 00:00:00+00:00,,7550.90087890625,,189.2369384765625,0.014787999913096428,0.06067299842834473,,
2020-04-24 04:00:00+00:00,,,,,,,48.34333419799805,7.3989472990036
2020-04-25 00:00:00+00:00,,7569.93603515625,,195.5153045654297,0.015135000459849834,0.06738699972629547,,
2020-04-26 00:00:00+00:00,,7679.8671875,,197.31753540039062,0.01561800017952919,0.07197599858045578,,
2020-04-27 00:00:00+00:00,,7795.60107421875,,197.22471618652344,0.015460999682545662,0.06806199997663498,,
2020-04-27 04:00:00+00:00,,,,,,,53.25,8.1499125
2020-04-28 00:00:00+00:00,,7807.05859375,,198.41539001464844,0.015778999775648117,0.06662900000810623,,
2020-04-28 04:00:00+00:00,,,,,,,51.27466583251953,7.847587605667114
2020-04-29 00:00:00+00:00,,8801.0380859375,,216.96823120117188,0.01655600033700466,0.06787099689245224,,
2020-04-29 04:00:00+00:00,,,,,,,53.367332458496094,8.167870232772827
2020-04-30 00:00:00+00:00,,8658.5537109375,,207.60205078125,0.015502000227570534,0.06858699768781662,,
2020-04-30 04:00:00+00:00,,,,,,,52.12533187866211,7.977782044029236
2020-05-01 00:00:00+00:00,,8864.7666015625,,214.21910095214844,0.016022000461816788,0.06894200295209885,,
2020-05-01 04:00:00+00:00,,,,,,,46.75466537475586,7.1558015356063835
2020-05-02 00:00:00+00:00,,8988.5966796875,,215.32537841796875,0.016958000138401985,0.06879299879074097,,
2020-05-03 00:00:00+00:00,,8897.46875,,210.9331512451172,0.017132999375462532,0.06534499675035477,,
2020-05-04 00:00:00+00:00,,8912.654296875,,208.17401123046875,0.017048999667167664,0.06684199720621109,,
2020-05-04 04:00:00+00:00,,,,,,,50.74599838256836,7.766675052452087
2020-05-05 00:00:00+00:00,,9003.0703125,,206.77439880371094,0.016995999962091446,0.06304699927568436,,
2020-05-05 04:00:00+00:00,,,,,,,51.2140007019043,7.8383028074264525
2020-05-06 00:00:00+00:00,,9268.76171875,,204.0557861328125,0.017287999391555786,0.06297100335359573,,
2020-05-06 04:00:00+00:00,,,,,,,52.172000885009766,7.984924735450744
2020-05-07 00:00:00+00:00,,9951.5185546875,,212.28941345214844,0.017396999523043633,0.062073998153209686,,
2020-05-07 04:00:00+00:00,,,,,,,52.00266647338867,7.959008103752136
2020-05-08 00:00:00+00:00,,9842.666015625,,212.9915771484375,0.01793299987912178,0.06263600289821625,,
2020-05-08 04:00:00+00:00,,,,,,,54.62799835205078,8.360815147781372
2020-05-09 00:00:00+00:00,,9593.896484375,,211.60012817382812,0.01730399951338768,0.0589740015566349,,
2020-05-10 00:00:00+00:00,,8756.4306640625,,188.5995635986328,0.015348999761044979,0.05830400064587593,,
2020-05-11 00:00:00+00:00,,8601.7958984375,,185.912841796875,0.015080999583005905,0.05697999894618988,,
2020-05-11 04:00:00+00:00,,,,,,,54.08599853515625,8.277862075805663
2020-05-12 00:00:00+00:00,,8804.4775390625,,189.3125,0.016937000676989555,0.061834998428821564,,
2020-05-12 04:00:00+00:00,,,,,,,53.96066665649414,8.258680031776429
2020-05-13 00:00:00+00:00,,9269.9873046875,,199.1932830810547,0.01923999935388565,0.064969003200531,,
2020-05-13 04:00:00+00:00,,,,,,,52.73066711425781,8.070428601837158
2020-05-14 00:00:00+00:00,,9733.7216796875,,202.9490966796875,0.019933000206947327,0.06853199750185013,,
2020-05-14 04:00:00+00:00,,,,,,,53.55533218383789,8.19664359073639
2020-05-15 00:00:00+00:00,,9328.197265625,,195.62266540527344,0.01927500031888485,0.06568899750709534,,
2020-05-15 04:00:00+00:00,,,,,,,53.27799987792969,8.154197881317138
2020-05-16 00:00:00+00:00,,9377.013671875,,200.6771240234375,0.019977999851107597,0.07064499706029892,,
2020-05-17 00:00:00+00:00,,9670.7392578125,,207.15869140625,0.020275000482797623,0.08306600153446198,,
2020-05-18 00:00:00+00:00,,9726.5751953125,,214.52505493164062,0.020639000460505486,0.08389200270175934,,
2020-05-18 04:00:00+00:00,,,,,,,54.242000579833984,8.301738188743592
2020-05-19 00:00:00+00:00,,9729.0380859375,,213.45111083984375,0.0221599992364645,0.08537299931049347,,
2020-05-19 04:00:00+00:00,,,,,,,53.867332458496094,8.244395232772826
2020-05-20 00:00:00+00:00,,9522.9814453125,,210.09674072265625,0.02085000090301037,0.08012700080871582,,
2020-05-20 04:00:00+00:00,,,,,,,54.37066650390625,8.321430508422852
2020-05-21 00:00:00+00:00,,9081.76171875,,199.88360595703125,0.019300999119877815,0.07674399763345718,,
2020-05-21 04:00:00+00:00,,,,,,,55.17333221435547,8.444278495407104
2020-05-22 00:00:00+00:00,,9182.5771484375,,207.169189453125,0.020447999238967896,0.07861600071191788,,
2020-05-22 04:00:00+00:00,,,,,,,54.45866775512695,8.334899099922179
2020-05-23 00:00:00+00:00,,9209.287109375,,208.69439697265625,0.020190000534057617,0.07737399637699127,,
2020-05-24 00:00:00+00:00,,8790.3681640625,,202.37034606933594,0.019500000402331352,0.07475899904966354,,
2020-05-25 00:00:00+00:00,,8906.9345703125,,205.3197479248047,0.021273000165820122,0.07680000364780426,,
2020-05-26 00:00:00+00:00,,8835.052734375,,201.90231323242188,0.025817999616265297,0.07763700187206268,,
2020-05-26 04:00:00+00:00,,,,,,,54.591331481933594,8.355203283309937
2020-05-27 00:00:00+00:00,,9181.017578125,,208.86343383789062,0.02437100000679493,0.07825999706983566,,
2020-05-27 04:00:00+00:00,,,,,,,54.68199920654297,8.3690799785614
2020-05-28 00:00:00+00:00,,9525.7509765625,,219.84042358398438,0.02515299990773201,0.08038900047540665,,
2020-05-28 04:00:00+00:00,,,,,,,53.72066879272461,8.2219483587265
2020-05-29 00:00:00+00:00,,9439.1240234375,,220.6751251220703,0.025932999327778816,0.07794699817895889,,
2020-05-29 04:00:00+00:00,,,,,,,55.66666793823242,8.51978352794647
2020-05-30 00:00:00+00:00,,9700.4140625,,242.34559631347656,0.0240470003336668,0.07519900053739548,,
2020-05-31 00:00:00+00:00,,9461.05859375,,230.9757080078125,0.020524999126791954,0.0772320032119751,,
2020-06-01 00:00:00+00:00,,10167.2685546875,,246.99176025390625,0.02181199938058853,0.07855299860239029,,
2020-06-01 04:00:00+00:00,,,,,,,59.87333297729492,9.163613612174988
2020-06-02 00:00:00+00:00,,9529.8037109375,,237.21905517578125,0.020780999213457108,0.08314400166273117,,
2020-06-02 04:00:00+00:00,,,,,,,58.770668029785156,8.994850741958619
2020-06-03 00:00:00+00:00,,9656.7177734375,,244.1793212890625,0.02167299948632717,0.08480799943208694,,
2020-06-03 04:00:00+00:00,,,,,,,58.86399841308594,9.009134957122802
2020-06-04 00:00:00+00:00,,9800.63671875,,244.4263916015625,0.021733999252319336,0.08179599791765213,,
2020-06-04 04:00:00+00:00,,,,,,,57.62533187866211,8.819557044029235
2020-06-05 00:00:00+00:00,,9665.533203125,,241.22198486328125,0.020697999745607376,0.08582799881696701,,
2020-06-05 04:00:00+00:00,,,,,,,59.04399871826172,9.036684003829956
2020-06-06 00:00:00+00:00,,9653.6796875,,241.9313201904297,0.0206300001591444,0.08056099712848663,,
2020-06-07 00:00:00+00:00,,9758.8525390625,,245.16725158691406,0.020357999950647354,0.07771400362253189,,
2020-06-08 00:00:00+00:00,,9771.4892578125,,246.30990600585938,0.020299000665545464,0.07940399646759033,,
2020-06-08 04:00:00+00:00,,,,,,,63.327999114990234,9.692350264549255
2020-06-09 00:00:00+00:00,,9795.7001953125,,244.9114532470703,0.020238999277353287,0.08406499773263931,,
2020-06-09 04:00:00+00:00,,,,,,,62.711334228515625,9.597969703674316
2020-06-10 00:00:00+00:00,,9870.0947265625,,247.4449462890625,0.02130799926817417,0.08282200247049332,,
2020-06-10 04:00:00+00:00,,,,,,,68.336669921875,10.458927331542968
2020-06-11 00:00:00+00:00,,9321.78125,,231.70266723632812,0.01972300000488758,0.07756400108337402,,
2020-06-11 04:00:00+00:00,,,,,,,64.85600280761719,9.92621122970581
2020-06-12 00:00:00+00:00,,9480.84375,,237.4932098388672,0.020481999963521957,0.07689200341701508,,
2020-06-12 04:00:00+00:00,,,,,,,62.35200119018555,9.542973782157897
2020-06-13 00:00:00+00:00,,9475.27734375,,238.90884399414062,0.020656999200582504,0.07791899889707565,,
2020-06-14 00:00:00+00:00,,9386.7880859375,,234.1147003173828,0.020646000280976295,0.076105996966362,,
2020-06-15 00:00:00+00:00,,9450.7021484375,,229.9289093017578,0.020447000861167908,0.07447899878025055,,
2020-06-15 04:00:00+00:00,,,,,,,66.05999755859375,10.110482626342773
2020-06-16 00:00:00+00:00,,9538.0244140625,,234.41616821289062,0.020603999495506287,0.08365900069475174,,
2020-06-16 04:00:00+00:00,,,,,,,65.47533416748047,10.020999894332885
2020-06-17 00:00:00+00:00,,9480.2548828125,,233.0282745361328,0.0207349993288517,0.07957000285387039,,
2020-06-17 04:00:00+00:00,,,,,,,66.11933135986328,10.119563664627075
2020-06-18 00:00:00+00:00,,9411.8408203125,,232.10116577148438,0.02047000080347061,0.07876399904489517,,
2020-06-18 04:00:00+00:00,,,,,,,66.9306640625,10.243738134765625
2020-06-19 00:00:00+00:00,,9288.0185546875,,227.13829040527344,0.020106999203562737,0.07247400283813477,,
